board,model,problem_set,problem_index,problem_id,result,runs
scored,GPT-OSS 120B,hard,122,H_122,incorrect,R
scored,GPT-OSS 120B,hard,123,H_123,mixed,GGR
scored,GPT-OSS 120B,hard,124,H_124,mixed,RGG
scored,GPT-OSS 120B,hard,125,H_125,correct,G
scored,GPT-OSS 120B,hard,126,H_126,mixed,GGR
scored,GPT-OSS 120B,hard,127,H_127,correct,G
scored,GPT-OSS 120B,hard,128,H_128,correct,G
scored,GPT-OSS 120B,hard,129,H_129,correct,G
scored,GPT-OSS 120B,hard,130,H_130,correct,G
scored,GPT-OSS 120B,hard,131,H_131,correct,G
scored,GPT-OSS 120B,hard,132,H_132,correct,G
scored,GPT-OSS 120B,hard,133,H_133,correct,G
scored,GPT-OSS 120B,hard,134,H_134,correct,G
scored,GPT-OSS 120B,hard,135,H_135,incorrect,R
scored,GPT-OSS 120B,hard,136,H_136,correct,G
scored,GPT-OSS 120B,hard,137,H_137,correct,G
scored,GPT-OSS 120B,hard,138,H_138,correct,G
scored,GPT-OSS 120B,hard,139,H_139,correct,G
scored,GPT-OSS 120B,hard,140,H_140,correct,G
scored,GPT-OSS 120B,hard,141,H_141,correct,G
scored,GPT-OSS 120B,hard,142,H_142,correct,G
scored,GPT-OSS 120B,hard,143,H_143,correct,G
scored,GPT-OSS 120B,hard,144,H_144,correct,G
scored,GPT-OSS 120B,hard,145,H_145,correct,G
scored,GPT-OSS 120B,hard,146,H_146,correct,G
scored,GPT-OSS 120B,hard,147,H_147,mixed,RRG
scored,GPT-OSS 120B,hard,148,H_148,correct,G
scored,GPT-OSS 120B,hard,149,H_149,correct,G
scored,GPT-OSS 120B,hard,150,H_150,correct,G
scored,GPT-OSS 120B,hard,151,H_151,correct,G
scored,GPT-OSS 120B,hard,152,H_152,correct,G
scored,GPT-OSS 120B,hard,153,H_153,correct,G
scored,GPT-OSS 120B,hard,154,H_154,correct,G
scored,GPT-OSS 120B,hard,155,H_155,correct,G
scored,GPT-OSS 120B,hard,156,H_156,correct,G
scored,GPT-OSS 120B,hard,157,H_157,correct,G
scored,GPT-OSS 120B,hard,158,H_158,correct,G
scored,GPT-OSS 120B,hard,159,H_159,mixed,RRG
scored,GPT-OSS 120B,hard,160,H_160,correct,G
scored,GPT-OSS 120B,hard,161,H_161,correct,G
scored,GPT-OSS 120B,hard,162,H_162,correct,G
scored,GPT-OSS 120B,hard,163,H_163,correct,G
scored,GPT-OSS 120B,hard,164,H_164,correct,G
scored,GPT-OSS 120B,hard,165,H_165,incorrect,R
scored,GPT-OSS 120B,hard,166,H_166,correct,G
scored,GPT-OSS 120B,hard,167,H_167,incorrect,R
scored,GPT-OSS 120B,hard,168,H_168,correct,G
scored,GPT-OSS 120B,hard,169,H_169,correct,G
scored,GPT-OSS 120B,hard,170,H_170,correct,G
scored,GPT-OSS 120B,hard,171,H_171,incorrect,R
scored,GPT-OSS 120B,hard,172,H_172,correct,G
scored,GPT-OSS 120B,hard,173,H_173,correct,G
scored,GPT-OSS 120B,hard,174,H_174,correct,G
scored,GPT-OSS 120B,hard,175,H_175,correct,G
scored,GPT-OSS 120B,hard,176,H_176,correct,G
scored,GPT-OSS 120B,hard,177,H_177,correct,G
scored,GPT-OSS 120B,hard,178,H_178,correct,G
scored,GPT-OSS 120B,hard,179,H_179,correct,G
scored,GPT-OSS 120B,hard,180,H_180,correct,G
scored,GPT-OSS 120B,hard,181,H_181,correct,G
scored,GPT-OSS 120B,hard,182,H_182,correct,G
scored,GPT-OSS 120B,hard,183,H_183,mixed,GRR
scored,GPT-OSS 120B,hard,184,H_184,correct,G
scored,GPT-OSS 120B,hard,185,H_185,incorrect,R
scored,GPT-OSS 120B,hard,186,H_186,correct,G
scored,GPT-OSS 120B,hard,187,H_187,incorrect,R
scored,GPT-OSS 120B,hard,188,H_188,correct,G
scored,GPT-OSS 120B,hard,189,H_189,incorrect,R
scored,GPT-OSS 120B,hard,190,H_190,correct,G
scored,GPT-OSS 120B,hard,191,H_191,correct,G
scored,GPT-OSS 120B,hard,192,H_192,correct,G
scored,GPT-OSS 120B,hard,193,H_193,correct,G
scored,GPT-OSS 120B,hard,194,H_194,correct,G
scored,GPT-OSS 120B,hard,195,H_195,correct,G
scored,GPT-OSS 120B,hard,196,H_196,incorrect,R
scored,GPT-OSS 120B,hard,197,H_197,correct,G
scored,GPT-OSS 120B,hard,198,H_198,correct,G
scored,GPT-OSS 120B,hard,199,H_199,correct,G
scored,GPT-OSS 120B,hard,200,H_200,correct,G
scored,Llama 3.3 70B Instruct,hard,1,H_001,mixed,RGG
scored,Llama 3.3 70B Instruct,hard,2,H_002,mixed,RRG
scored,Llama 3.3 70B Instruct,hard,3,H_003,correct,G
scored,Llama 3.3 70B Instruct,hard,4,H_004,mixed,GRR
scored,Llama 3.3 70B Instruct,hard,5,H_005,mixed,RGG
scored,Llama 3.3 70B Instruct,hard,6,H_006,correct,G
scored,Llama 3.3 70B Instruct,hard,7,H_007,correct,G
scored,Llama 3.3 70B Instruct,hard,8,H_008,mixed,GGR
scored,Llama 3.3 70B Instruct,hard,9,H_009,correct,G
scored,Llama 3.3 70B Instruct,hard,10,H_010,mixed,GGR
scored,Llama 3.3 70B Instruct,hard,11,H_011,correct,G
scored,Llama 3.3 70B Instruct,hard,12,H_012,incorrect,R
scored,Llama 3.3 70B Instruct,hard,13,H_013,mixed,UGR
scored,Llama 3.3 70B Instruct,hard,14,H_014,mixed,GGR
scored,Llama 3.3 70B Instruct,hard,15,H_015,correct,G
scored,Llama 3.3 70B Instruct,hard,16,H_016,mixed,GRG
scored,Llama 3.3 70B Instruct,hard,17,H_017,mixed,GGR
scored,Llama 3.3 70B Instruct,hard,18,H_018,mixed,RGR
scored,Llama 3.3 70B Instruct,hard,19,H_019,correct,G
scored,Llama 3.3 70B Instruct,hard,20,H_020,mixed,GGR
scored,Llama 3.3 70B Instruct,hard,21,H_021,correct,G
scored,Llama 3.3 70B Instruct,hard,22,H_022,mixed,RGG
scored,Llama 3.3 70B Instruct,hard,23,H_023,correct,G
scored,Llama 3.3 70B Instruct,hard,24,H_024,mixed,GRG
scored,Llama 3.3 70B Instruct,hard,25,H_025,correct,G
scored,Llama 3.3 70B Instruct,hard,26,H_026,mixed,GGR
scored,Llama 3.3 70B Instruct,hard,27,H_027,mixed,RGR
scored,Llama 3.3 70B Instruct,hard,28,H_028,mixed,RRG
scored,Llama 3.3 70B Instruct,hard,29,H_029,correct,G
scored,Llama 3.3 70B Instruct,hard,30,H_030,correct,G
scored,Llama 3.3 70B Instruct,hard,31,H_031,correct,G
scored,Llama 3.3 70B Instruct,hard,32,H_032,mixed,GRG
scored,Llama 3.3 70B Instruct,hard,33,H_033,mixed,GGR
scored,Llama 3.3 70B Instruct,hard,34,H_034,mixed,RGG
scored,Llama 3.3 70B Instruct,hard,35,H_035,mixed,GRG
scored,Llama 3.3 70B Instruct,hard,36,H_036,incorrect,R
scored,Llama 3.3 70B Instruct,hard,37,H_037,correct,G
scored,Llama 3.3 70B Instruct,hard,38,H_038,mixed,RGG
scored,Llama 3.3 70B Instruct,hard,39,H_039,mixed,GGR
scored,Llama 3.3 70B Instruct,hard,40,H_040,mixed,RRG
scored,Llama 3.3 70B Instruct,hard,41,H_041,correct,G
scored,Llama 3.3 70B Instruct,hard,42,H_042,incorrect,R
scored,Llama 3.3 70B Instruct,hard,43,H_043,mixed,GGR
scored,Llama 3.3 70B Instruct,hard,44,H_044,mixed,RGG
scored,Llama 3.3 70B Instruct,hard,45,H_045,mixed,GGR
scored,Llama 3.3 70B Instruct,hard,46,H_046,mixed,RGR
scored,Llama 3.3 70B Instruct,hard,47,H_047,correct,G
scored,Llama 3.3 70B Instruct,hard,48,H_048,mixed,GRG
scored,Llama 3.3 70B Instruct,hard,49,H_049,mixed,RGR
scored,Llama 3.3 70B Instruct,hard,50,H_050,incorrect,R
scored,Llama 3.3 70B Instruct,hard,51,H_051,mixed,GGR
scored,Llama 3.3 70B Instruct,hard,52,H_052,mixed,RRG
scored,Llama 3.3 70B Instruct,hard,53,H_053,mixed,GGR
scored,Llama 3.3 70B Instruct,hard,54,H_054,incorrect,R
scored,Llama 3.3 70B Instruct,hard,55,H_055,correct,G
scored,Llama 3.3 70B Instruct,hard,56,H_056,mixed,GGR
scored,Llama 3.3 70B Instruct,hard,57,H_057,correct,G
scored,Llama 3.3 70B Instruct,hard,58,H_058,mixed,UGG
scored,Llama 3.3 70B Instruct,hard,59,H_059,correct,G
scored,Llama 3.3 70B Instruct,hard,60,H_060,incorrect,R
scored,Llama 3.3 70B Instruct,hard,61,H_061,correct,G
scored,Llama 3.3 70B Instruct,hard,62,H_062,mixed,RRG
scored,Llama 3.3 70B Instruct,hard,63,H_063,correct,G
scored,Llama 3.3 70B Instruct,hard,64,H_064,incorrect,R
scored,Llama 3.3 70B Instruct,hard,65,H_065,correct,G
scored,Llama 3.3 70B Instruct,hard,66,H_066,mixed,RGG
scored,Llama 3.3 70B Instruct,hard,67,H_067,correct,G
scored,Llama 3.3 70B Instruct,hard,68,H_068,incorrect,R
scored,Llama 3.3 70B Instruct,hard,69,H_069,correct,G
scored,Llama 3.3 70B Instruct,hard,70,H_070,correct,G
scored,Llama 3.3 70B Instruct,hard,71,H_071,correct,G
scored,Llama 3.3 70B Instruct,hard,72,H_072,mixed,GRG
scored,Llama 3.3 70B Instruct,hard,73,H_073,correct,G
scored,Llama 3.3 70B Instruct,hard,74,H_074,mixed,GRG
scored,Llama 3.3 70B Instruct,hard,75,H_075,mixed,GGR
scored,Llama 3.3 70B Instruct,hard,76,H_076,mixed,RRG
scored,Llama 3.3 70B Instruct,hard,77,H_077,mixed,GGR
scored,Llama 3.3 70B Instruct,hard,78,H_078,mixed,RGG
scored,Llama 3.3 70B Instruct,hard,79,H_079,mixed,GGR
scored,Llama 3.3 70B Instruct,hard,80,H_080,incorrect,R
scored,Llama 3.3 70B Instruct,hard,81,H_081,mixed,GGR
scored,Llama 3.3 70B Instruct,hard,82,H_082,incorrect,R
scored,Llama 3.3 70B Instruct,hard,83,H_083,correct,G
scored,Llama 3.3 70B Instruct,hard,84,H_084,incorrect,R
scored,Llama 3.3 70B Instruct,hard,85,H_085,correct,G
scored,Llama 3.3 70B Instruct,hard,86,H_086,mixed,RGR
scored,Llama 3.3 70B Instruct,hard,87,H_087,correct,G
scored,Llama 3.3 70B Instruct,hard,88,H_088,incorrect,R
scored,Llama 3.3 70B Instruct,hard,89,H_089,correct,G
scored,Llama 3.3 70B Instruct,hard,90,H_090,incorrect,R
scored,Llama 3.3 70B Instruct,hard,91,H_091,mixed,GGR
scored,Llama 3.3 70B Instruct,hard,92,H_092,mixed,GRR
scored,Llama 3.3 70B Instruct,hard,93,H_093,mixed,GGR
scored,Llama 3.3 70B Instruct,hard,94,H_094,mixed,GRR
scored,Llama 3.3 70B Instruct,hard,95,H_095,correct,G
scored,Llama 3.3 70B Instruct,hard,96,H_096,mixed,RGG
scored,Llama 3.3 70B Instruct,hard,97,H_097,correct,G
scored,Llama 3.3 70B Instruct,hard,98,H_098,mixed,GRR
scored,Llama 3.3 70B Instruct,hard,99,H_099,mixed,GRG
scored,Llama 3.3 70B Instruct,hard,100,H_100,mixed,GRG
scored,Llama 3.3 70B Instruct,hard,101,H_101,mixed,GRG
scored,Llama 3.3 70B Instruct,hard,102,H_102,mixed,RRG
scored,Llama 3.3 70B Instruct,hard,103,H_103,mixed,GGR
scored,Llama 3.3 70B Instruct,hard,104,H_104,correct,G
scored,Llama 3.3 70B Instruct,hard,105,H_105,correct,G
scored,Llama 3.3 70B Instruct,hard,106,H_106,mixed,GRR
scored,Llama 3.3 70B Instruct,hard,107,H_107,mixed,GGR
scored,Llama 3.3 70B Instruct,hard,108,H_108,mixed,RRG
scored,Llama 3.3 70B Instruct,hard,109,H_109,correct,G
scored,Llama 3.3 70B Instruct,hard,110,H_110,incorrect,R
scored,Llama 3.3 70B Instruct,hard,111,H_111,correct,G
scored,Llama 3.3 70B Instruct,hard,112,H_112,mixed,GRR
scored,Llama 3.3 70B Instruct,hard,113,H_113,mixed,GGR
scored,Llama 3.3 70B Instruct,hard,114,H_114,mixed,RGR
scored,Llama 3.3 70B Instruct,hard,115,H_115,correct,G
scored,Llama 3.3 70B Instruct,hard,116,H_116,mixed,GGR
scored,Llama 3.3 70B Instruct,hard,117,H_117,correct,G
scored,Llama 3.3 70B Instruct,hard,118,H_118,mixed,GGR
scored,Llama 3.3 70B Instruct,hard,119,H_119,mixed,GGR
scored,Llama 3.3 70B Instruct,hard,120,H_120,correct,G
scored,Llama 3.3 70B Instruct,hard,121,H_121,correct,G
scored,Llama 3.3 70B Instruct,hard,122,H_122,mixed,GGR
scored,Llama 3.3 70B Instruct,hard,123,H_123,correct,G
scored,Llama 3.3 70B Instruct,hard,124,H_124,incorrect,R
scored,Llama 3.3 70B Instruct,hard,125,H_125,correct,G
scored,Llama 3.3 70B Instruct,hard,126,H_126,mixed,RRG
scored,Llama 3.3 70B Instruct,hard,127,H_127,mixed,GGR
scored,Llama 3.3 70B Instruct,hard,128,H_128,incorrect,R
scored,Llama 3.3 70B Instruct,hard,129,H_129,correct,G
scored,Llama 3.3 70B Instruct,hard,130,H_130,mixed,RRG
scored,Llama 3.3 70B Instruct,hard,131,H_131,correct,G
scored,Llama 3.3 70B Instruct,hard,132,H_132,mixed,RRG
scored,Llama 3.3 70B Instruct,hard,133,H_133,mixed,GGR
scored,Llama 3.3 70B Instruct,hard,134,H_134,mixed,RRG
scored,Llama 3.3 70B Instruct,hard,135,H_135,mixed,GRR
scored,Llama 3.3 70B Instruct,hard,136,H_136,mixed,RRG
scored,Llama 3.3 70B Instruct,hard,137,H_137,mixed,RRG
scored,Llama 3.3 70B Instruct,hard,138,H_138,mixed,GRG
scored,Llama 3.3 70B Instruct,hard,139,H_139,mixed,RRG
scored,Llama 3.3 70B Instruct,hard,140,H_140,mixed,GGR
scored,Llama 3.3 70B Instruct,hard,141,H_141,mixed,GRG
scored,Llama 3.3 70B Instruct,hard,142,H_142,mixed,GGR
scored,Llama 3.3 70B Instruct,hard,143,H_143,correct,G
scored,Llama 3.3 70B Instruct,hard,144,H_144,mixed,RRG
scored,Llama 3.3 70B Instruct,hard,145,H_145,incorrect,R
scored,Llama 3.3 70B Instruct,hard,146,H_146,mixed,GRG
scored,Llama 3.3 70B Instruct,hard,147,H_147,incorrect,R
scored,Llama 3.3 70B Instruct,hard,148,H_148,mixed,GRG
scored,Llama 3.3 70B Instruct,hard,149,H_149,mixed,GRR
scored,Llama 3.3 70B Instruct,hard,150,H_150,mixed,GRG
scored,Llama 3.3 70B Instruct,hard,151,H_151,incorrect,R
scored,Llama 3.3 70B Instruct,hard,152,H_152,mixed,RGG
scored,Llama 3.3 70B Instruct,hard,153,H_153,mixed,GRR
scored,Llama 3.3 70B Instruct,hard,154,H_154,incorrect,R
scored,Llama 3.3 70B Instruct,hard,155,H_155,mixed,RRG
scored,Llama 3.3 70B Instruct,hard,156,H_156,mixed,RRG
scored,Llama 3.3 70B Instruct,hard,157,H_157,mixed,GRG
scored,Llama 3.3 70B Instruct,hard,158,H_158,correct,G
scored,Llama 3.3 70B Instruct,hard,159,H_159,mixed,GRR
scored,Llama 3.3 70B Instruct,hard,160,H_160,mixed,RUG
scored,Llama 3.3 70B Instruct,hard,161,H_161,correct,G
scored,Llama 3.3 70B Instruct,hard,162,H_162,mixed,RRG
scored,Llama 3.3 70B Instruct,hard,163,H_163,correct,G
scored,Llama 3.3 70B Instruct,hard,164,H_164,correct,G
scored,Llama 3.3 70B Instruct,hard,165,H_165,mixed,GGR
scored,Llama 3.3 70B Instruct,hard,166,H_166,correct,G
scored,Llama 3.3 70B Instruct,hard,167,H_167,correct,G
scored,Llama 3.3 70B Instruct,hard,168,H_168,mixed,GUG
scored,Llama 3.3 70B Instruct,hard,169,H_169,correct,G
scored,Llama 3.3 70B Instruct,hard,170,H_170,mixed,GRR
scored,Llama 3.3 70B Instruct,hard,171,H_171,correct,G
scored,Llama 3.3 70B Instruct,hard,172,H_172,correct,G
scored,Llama 3.3 70B Instruct,hard,173,H_173,mixed,GGR
scored,Llama 3.3 70B Instruct,hard,174,H_174,mixed,GRG
scored,Llama 3.3 70B Instruct,hard,175,H_175,correct,G
scored,Llama 3.3 70B Instruct,hard,176,H_176,incorrect,R
scored,Llama 3.3 70B Instruct,hard,177,H_177,correct,G
scored,Llama 3.3 70B Instruct,hard,178,H_178,correct,G
scored,Llama 3.3 70B Instruct,hard,179,H_179,correct,G
scored,Llama 3.3 70B Instruct,hard,180,H_180,correct,G
scored,Llama 3.3 70B Instruct,hard,181,H_181,correct,G
scored,Llama 3.3 70B Instruct,hard,182,H_182,mixed,GRR
scored,Llama 3.3 70B Instruct,hard,183,H_183,correct,G
scored,Llama 3.3 70B Instruct,hard,184,H_184,mixed,GRG
scored,Llama 3.3 70B Instruct,hard,185,H_185,mixed,GUG
scored,Llama 3.3 70B Instruct,hard,186,H_186,mixed,RRG
scored,Llama 3.3 70B Instruct,hard,187,H_187,correct,G
scored,Llama 3.3 70B Instruct,hard,188,H_188,mixed,RGG
scored,Llama 3.3 70B Instruct,hard,189,H_189,correct,G
scored,Llama 3.3 70B Instruct,hard,190,H_190,mixed,RGR
scored,Llama 3.3 70B Instruct,hard,191,H_191,mixed,RRG
scored,Llama 3.3 70B Instruct,hard,192,H_192,mixed,GGR
scored,Llama 3.3 70B Instruct,hard,193,H_193,correct,G
scored,Llama 3.3 70B Instruct,hard,194,H_194,mixed,RRG
scored,Llama 3.3 70B Instruct,hard,195,H_195,correct,G
scored,Llama 3.3 70B Instruct,hard,196,H_196,incorrect,R
scored,Llama 3.3 70B Instruct,hard,197,H_197,correct,G
scored,Llama 3.3 70B Instruct,hard,198,H_198,incorrect,R
scored,Llama 3.3 70B Instruct,hard,199,H_199,correct,G
scored,Llama 3.3 70B Instruct,hard,200,H_200,mixed,GRR
scored,Gemma 4 31B IT,extra_hard,1,EH_001,incorrect,R
scored,Gemma 4 31B IT,extra_hard,2,EH_002,correct,G
scored,Gemma 4 31B IT,extra_hard,3,EH_003,incorrect,R
scored,Gemma 4 31B IT,extra_hard,4,EH_004,correct,G
scored,Gemma 4 31B IT,extra_hard,5,EH_005,incorrect,R
scored,Gemma 4 31B IT,extra_hard,6,EH_006,incorrect,R
scored,Gemma 4 31B IT,extra_hard,7,EH_007,incorrect,R
scored,Gemma 4 31B IT,extra_hard,8,EH_008,incorrect,R
scored,Gemma 4 31B IT,extra_hard,9,EH_009,incorrect,R
scored,Gemma 4 31B IT,extra_hard,10,EH_010,correct,G
scored,Gemma 4 31B IT,extra_hard,11,EH_011,incorrect,R
scored,Gemma 4 31B IT,extra_hard,12,EH_012,mixed,GGR
scored,Gemma 4 31B IT,extra_hard,13,EH_013,incorrect,R
scored,Gemma 4 31B IT,extra_hard,14,EH_014,mixed,GGR
scored,Gemma 4 31B IT,extra_hard,15,EH_015,incorrect,R
scored,Gemma 4 31B IT,extra_hard,16,EH_016,incorrect,R
scored,Gemma 4 31B IT,extra_hard,17,EH_017,incorrect,R
scored,Gemma 4 31B IT,extra_hard,18,EH_018,correct,G
scored,Gemma 4 31B IT,extra_hard,19,EH_019,incorrect,R
scored,Gemma 4 31B IT,extra_hard,20,EH_020,correct,G
scored,Gemma 4 31B IT,extra_hard,21,EH_021,incorrect,R
scored,Gemma 4 31B IT,extra_hard,22,EH_022,correct,G
scored,Gemma 4 31B IT,extra_hard,23,EH_023,incorrect,R
scored,Gemma 4 31B IT,extra_hard,24,EH_024,incorrect,R
scored,Gemma 4 31B IT,extra_hard,25,EH_025,incorrect,R
scored,Gemma 4 31B IT,extra_hard,26,EH_026,incorrect,R
scored,Gemma 4 31B IT,extra_hard,27,EH_027,incorrect,R
scored,Gemma 4 31B IT,extra_hard,28,EH_028,mixed,GGR
scored,Gemma 4 31B IT,extra_hard,29,EH_029,incorrect,R
scored,Gemma 4 31B IT,extra_hard,30,EH_030,correct,G
scored,Gemma 4 31B IT,extra_hard,31,EH_031,incorrect,R
scored,Gemma 4 31B IT,extra_hard,32,EH_032,incorrect,R
scored,Gemma 4 31B IT,extra_hard,33,EH_033,incorrect,R
scored,Gemma 4 31B IT,extra_hard,34,EH_034,incorrect,R
scored,Gemma 4 31B IT,extra_hard,35,EH_035,incorrect,R
scored,Gemma 4 31B IT,extra_hard,36,EH_036,incorrect,R
scored,Gemma 4 31B IT,extra_hard,37,EH_037,incorrect,R
scored,Gemma 4 31B IT,extra_hard,38,EH_038,correct,G
scored,Gemma 4 31B IT,extra_hard,39,EH_039,incorrect,R
scored,Gemma 4 31B IT,extra_hard,40,EH_040,correct,G
scored,Gemma 4 31B IT,extra_hard,41,EH_041,incorrect,R
scored,Gemma 4 31B IT,extra_hard,42,EH_042,correct,G
scored,Gemma 4 31B IT,extra_hard,43,EH_043,incorrect,R
scored,Gemma 4 31B IT,extra_hard,44,EH_044,correct,G
scored,Gemma 4 31B IT,extra_hard,45,EH_045,incorrect,R
scored,Gemma 4 31B IT,extra_hard,46,EH_046,correct,G
scored,Gemma 4 31B IT,extra_hard,47,EH_047,incorrect,R
scored,Gemma 4 31B IT,extra_hard,48,EH_048,correct,G
scored,Gemma 4 31B IT,extra_hard,49,EH_049,incorrect,R
scored,Gemma 4 31B IT,extra_hard,50,EH_050,correct,G
scored,Gemma 4 31B IT,extra_hard,51,EH_051,incorrect,R
scored,Gemma 4 31B IT,extra_hard,52,EH_052,mixed,GGR
scored,Gemma 4 31B IT,extra_hard,53,EH_053,incorrect,R
scored,Gemma 4 31B IT,extra_hard,54,EH_054,correct,G
scored,Gemma 4 31B IT,extra_hard,55,EH_055,incorrect,R
scored,Gemma 4 31B IT,extra_hard,56,EH_056,correct,G
scored,Gemma 4 31B IT,extra_hard,57,EH_057,incorrect,R
scored,Gemma 4 31B IT,extra_hard,58,EH_058,mixed,GGR
scored,Gemma 4 31B IT,extra_hard,59,EH_059,incorrect,R
scored,Gemma 4 31B IT,extra_hard,60,EH_060,correct,G
scored,Gemma 4 31B IT,extra_hard,61,EH_061,incorrect,R
scored,Gemma 4 31B IT,extra_hard,62,EH_062,correct,G
scored,Gemma 4 31B IT,extra_hard,63,EH_063,incorrect,R
scored,Gemma 4 31B IT,extra_hard,64,EH_064,correct,G
scored,Gemma 4 31B IT,extra_hard,65,EH_065,incorrect,R
scored,Gemma 4 31B IT,extra_hard,66,EH_066,mixed,GRG
scored,Gemma 4 31B IT,extra_hard,67,EH_067,incorrect,R
scored,Gemma 4 31B IT,extra_hard,68,EH_068,correct,G
scored,Gemma 4 31B IT,extra_hard,69,EH_069,incorrect,R
scored,Gemma 4 31B IT,extra_hard,70,EH_070,correct,G
scored,Gemma 4 31B IT,extra_hard,71,EH_071,incorrect,R
scored,Gemma 4 31B IT,extra_hard,72,EH_072,correct,G
scored,Gemma 4 31B IT,extra_hard,73,EH_073,incorrect,R
scored,Gemma 4 31B IT,extra_hard,74,EH_074,mixed,GGR
scored,Gemma 4 31B IT,extra_hard,75,EH_075,incorrect,R
scored,Gemma 4 31B IT,extra_hard,76,EH_076,correct,G
scored,Gemma 4 31B IT,extra_hard,77,EH_077,incorrect,R
scored,Gemma 4 31B IT,extra_hard,78,EH_078,correct,G
scored,Gemma 4 31B IT,extra_hard,79,EH_079,incorrect,R
scored,Gemma 4 31B IT,extra_hard,80,EH_080,correct,G
scored,Gemma 4 31B IT,extra_hard,81,EH_081,incorrect,R
scored,Gemma 4 31B IT,extra_hard,82,EH_082,correct,G
scored,Gemma 4 31B IT,extra_hard,83,EH_083,incorrect,R
scored,Gemma 4 31B IT,extra_hard,84,EH_084,correct,G
scored,Gemma 4 31B IT,extra_hard,85,EH_085,incorrect,R
scored,Gemma 4 31B IT,extra_hard,86,EH_086,correct,G
scored,Gemma 4 31B IT,extra_hard,87,EH_087,incorrect,R
scored,Gemma 4 31B IT,extra_hard,88,EH_088,correct,G
scored,Gemma 4 31B IT,extra_hard,89,EH_089,incorrect,R
scored,Gemma 4 31B IT,extra_hard,90,EH_090,correct,G
scored,Gemma 4 31B IT,extra_hard,91,EH_091,incorrect,R
scored,Gemma 4 31B IT,extra_hard,92,EH_092,correct,G
scored,Gemma 4 31B IT,extra_hard,93,EH_093,incorrect,R
scored,Gemma 4 31B IT,extra_hard,94,EH_094,correct,G
scored,Gemma 4 31B IT,extra_hard,95,EH_095,mixed,GRG
scored,Gemma 4 31B IT,extra_hard,96,EH_096,correct,G
scored,Gemma 4 31B IT,extra_hard,97,EH_097,correct,G
scored,Gemma 4 31B IT,extra_hard,98,EH_098,correct,G
scored,Gemma 4 31B IT,extra_hard,99,EH_099,correct,G
scored,Gemma 4 31B IT,extra_hard,100,EH_100,correct,G
scored,Gemma 4 31B IT,extra_hard,101,EH_101,correct,G
scored,Gemma 4 31B IT,extra_hard,102,EH_102,mixed,GGR
scored,Gemma 4 31B IT,extra_hard,103,EH_103,correct,G
scored,Gemma 4 31B IT,extra_hard,104,EH_104,correct,G
scored,Gemma 4 31B IT,extra_hard,105,EH_105,correct,G
scored,Gemma 4 31B IT,extra_hard,106,EH_106,correct,G
scored,Gemma 4 31B IT,extra_hard,107,EH_107,correct,G
scored,Gemma 4 31B IT,extra_hard,108,EH_108,correct,G
scored,Gemma 4 31B IT,extra_hard,109,EH_109,correct,G
scored,Gemma 4 31B IT,extra_hard,110,EH_110,correct,G
scored,Gemma 4 31B IT,extra_hard,111,EH_111,mixed,GGR
scored,Gemma 4 31B IT,extra_hard,112,EH_112,correct,G
scored,Gemma 4 31B IT,extra_hard,113,EH_113,correct,G
scored,Gemma 4 31B IT,extra_hard,114,EH_114,correct,G
scored,Gemma 4 31B IT,extra_hard,115,EH_115,correct,G
scored,Gemma 4 31B IT,extra_hard,116,EH_116,correct,G
scored,Gemma 4 31B IT,extra_hard,117,EH_117,mixed,GGR
scored,Gemma 4 31B IT,extra_hard,118,EH_118,correct,G
scored,Gemma 4 31B IT,extra_hard,119,EH_119,correct,G
scored,Gemma 4 31B IT,extra_hard,120,EH_120,correct,G
scored,Gemma 4 31B IT,extra_hard,121,EH_121,correct,G
scored,Gemma 4 31B IT,extra_hard,122,EH_122,correct,G
scored,Gemma 4 31B IT,extra_hard,123,EH_123,mixed,GRG
scored,Gemma 4 31B IT,extra_hard,124,EH_124,correct,G
scored,Gemma 4 31B IT,extra_hard,125,EH_125,mixed,GGR
scored,Gemma 4 31B IT,extra_hard,126,EH_126,correct,G
scored,Gemma 4 31B IT,extra_hard,127,EH_127,correct,G
scored,Gemma 4 31B IT,extra_hard,128,EH_128,correct,G
scored,Gemma 4 31B IT,extra_hard,129,EH_129,correct,G
scored,Gemma 4 31B IT,extra_hard,130,EH_130,correct,G
scored,Gemma 4 31B IT,extra_hard,131,EH_131,correct,G
scored,Gemma 4 31B IT,extra_hard,132,EH_132,correct,G
scored,Gemma 4 31B IT,extra_hard,133,EH_133,correct,G
scored,Gemma 4 31B IT,extra_hard,134,EH_134,correct,G
scored,Gemma 4 31B IT,extra_hard,135,EH_135,correct,G
scored,Gemma 4 31B IT,extra_hard,136,EH_136,correct,G
scored,Gemma 4 31B IT,extra_hard,137,EH_137,correct,G
scored,Gemma 4 31B IT,extra_hard,138,EH_138,correct,G
scored,Gemma 4 31B IT,extra_hard,139,EH_139,mixed,GRR
scored,Gemma 4 31B IT,extra_hard,140,EH_140,correct,G
scored,Gemma 4 31B IT,extra_hard,141,EH_141,correct,G
scored,Gemma 4 31B IT,extra_hard,142,EH_142,correct,G
scored,Gemma 4 31B IT,extra_hard,143,EH_143,correct,G
scored,Gemma 4 31B IT,extra_hard,144,EH_144,correct,G
scored,Gemma 4 31B IT,extra_hard,145,EH_145,correct,G
